timestamp,input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,sa,sb,sc,sd,tx-voltage,timer1,timer2
1108,83,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,108,0
1112,83,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,112,0
1116,83,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,116,0
1120,83,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,120,0
1124,83,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,124,0
1128,82,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,128,0
1132,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,132,0
1136,79,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,136,0
1140,77,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,140,0
1144,76,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,144,0
1148,75,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,148,0
1152,74,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,152,0
1156,73,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,156,0
1160,73,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,160,0
1164,73,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,164,0
1168,73,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,168,0
1172,72,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,172,0
1176,72,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,176,0
1180,71,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,180,0
1184,71,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,184,0
1188,71,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,188,0
1192,72,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,192,0
1196,73,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,196,0
1200,74,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,200,0
1204,76,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,204,0
1208,77,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,208,0
1212,78,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,212,0
1216,79,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,216,0
1220,79,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,220,0
1224,79,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,224,0
1228,79,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,228,0
1232,79,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,232,0
1236,79,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,236,0
1240,80,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,240,0
1244,80,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,244,0
1248,81,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.4,248,0
1252,81,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,252,0
1256,81,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,256,0
1260,81,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,260,0
1264,80,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,264,0
1268,79,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,268,0
1272,79,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,272,0
1276,79,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,276,0
1280,79,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,280,0
1284,80,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,284,0
1288,81,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,288,0
1292,82,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,292,0
1296,83,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,296,0
1300,84,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,300,0
1304,84,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,304,0
1308,84,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,308,0
1312,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,312,0
1316,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,316,0
1320,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,320,0
1324,85,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,324,0
1328,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,328,0
1332,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,332,0
1336,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,336,0
1340,85,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,340,0
1344,85,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,344,0
1348,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,348,0
1352,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,352,0
1356,80,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,356,0
1360,78,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,360,0
1364,76,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,364,0
1368,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,368,0
1372,74,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,372,0
1376,73,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,376,0
1380,72,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,380,0
1384,71,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,384,0
1388,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,388,0
1392,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,392,0
1396,68,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,396,0
1400,67,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,400,0
1404,67,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,404,0
1408,66,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,408,0
1412,66,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,412,0
1416,67,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,416,0
1420,67,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,420,0
1424,68,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,424,0
1428,69,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,428,0
1432,69,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,432,0
1436,69,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,436,0
1440,68,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,440,0
1444,67,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,444,0
1448,67,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,448,0
1452,66,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,452,0
1456,66,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,456,0
1460,65,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,460,0
1464,65,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,464,0
1468,65,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,468,0
1472,65,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,472,0
1476,65,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,476,0
1480,64,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,480,0
1484,63,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,484,0
1488,62,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,488,0
1492,62,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,492,0
1496,62,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,496,0
1500,62,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,62,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,500,0
1504,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,63,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,504,0
1508,64,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,508,0
1512,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,512,0
1516,66,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,66,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,516,0
1520,67,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,520,0
1524,68,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,68,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,524,0
1528,68,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,68,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,528,0
1532,68,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,68,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,532,0
1536,68,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,68,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,536,0
1540,69,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,69,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,540,0
1544,69,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,69,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,544,0
1548,70,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,548,0
1552,70,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,552,0
1556,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,556,0
1560,70,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,560,0
1564,70,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,564,0
1568,69,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,69,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,568,0
1572,67,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,67,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,572,0
1576,66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,66,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,576,0
1580,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,64,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,580,0
1584,62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,62,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,584,0
1588,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,588,0
1592,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,592,0
1596,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,596,0
1600,58,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,58,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,600,0
1604,58,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,58,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,604,0
1608,57,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,57,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,608,0
1612,56,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,56,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,612,0
1616,55,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,55,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,616,0
1620,54,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,54,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,620,0
1624,53,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,53,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,624,0
1628,52,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,52,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,628,0
1632,52,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,52,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,632,0
1636,52,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,52,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,636,0
1640,52,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,52,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,640,0
1644,52,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,52,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,644,0
1648,52,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,52,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,648,0
1652,52,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,52,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,652,0
1656,51,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,51,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,656,0
1660,50,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,660,0
1664,49,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,49,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,664,0
1668,48,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,668,0
1672,46,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,46,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,672,0
1676,45,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,676,0
1680,45,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,680,0
1684,44,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,684,0
1688,43,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,688,0
1692,43,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,692,0
1696,42,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,42,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,696,0
1700,41,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,41,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,700,0
1704,40,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,704,0
1708,39,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,708,0
